form_id,orth_form,phon_form,POS,lexeme,cell
210,გაგვცინებოდა,ɡ a ɡ v t͡sʰ i n ɛ b ɔ d a,V,etsineba,ARGNO1.ARGNOPL.pluperfect
211,გაგცინებოდათ,ɡ a ɡ t͡sʰ i n ɛ b ɔ d a tʰ,V,etsineba,ARGNO2.ARGNOPL.pluperfect
212,გასცინებოდათ,ɡ a s t͡sʰ i n ɛ b ɔ d a tʰ,V,etsineba,ARGNO3.ARGNOPL.pluperfect
213,გამცინებოდეს,ɡ a m t͡sʰ i n ɛ b ɔ d ɛ s,V,etsineba,ARGNO1.ARGNOSG.perfect-subjunctive
214,გაგცინებოდეს,ɡ a ɡ t͡sʰ i n ɛ b ɔ d ɛ s,V,etsineba,ARGNO2.ARGNOSG.perfect-subjunctive
215,გასცინებოდეს,ɡ a s t͡sʰ i n ɛ b ɔ d ɛ s,V,etsineba,ARGNO3.ARGNOSG.perfect-subjunctive
216,გაგვცინებოდეს,ɡ a ɡ v t͡sʰ i n ɛ b ɔ d ɛ s,V,etsineba,ARGNO1.ARGNOPL.perfect-subjunctive
217,გაგცინებოდეთ,ɡ a ɡ t͡sʰ i n ɛ b ɔ d ɛ tʰ,V,etsineba,ARGNO2.ARGNOPL.perfect-subjunctive
218,გასცინებოდეთ,ɡ a s t͡sʰ i n ɛ b ɔ d ɛ tʰ,V,etsineba,ARGNO3.ARGNOPL.perfect-subjunctive
219,გაცინება,ɡ a t͡sʰ i n ɛ b a,V,etsineba,masdar-imperfective
220,მძინავს,m d͡z i n a v s,V,sdzinavs,ARGNO1.ARGNOSG.present-indicative
221,გძინავს,ɡ d͡z i n a v s,V,sdzinavs,ARGNO2.ARGNOSG.present-indicative
222,სძინავს,s d͡z i n a v s,V,sdzinavs,ARGNO3.ARGNOSG.present-indicative
223,გვძინავს,ɡ v d͡z i n a v s,V,sdzinavs,ARGNO1.ARGNOPL.present-indicative
224,გძინავთ,ɡ d͡z i n a v tʰ,V,sdzinavs,ARGNO2.ARGNOPL.present-indicative
225,სძინავთ,s d͡z i n a v tʰ,V,sdzinavs,ARGNO3.ARGNOPL.present-indicative
226,მეძინება,m ɛ d͡z i n ɛ b a,V,sdzinavs,ARGNO1.ARGNOSG.future
227,გეძინება,ɡ ɛ d͡z i n ɛ b a,V,sdzinavs,ARGNO2.ARGNOSG.future
228,ეძინება,ɛ d͡z i n ɛ b a,V,sdzinavs,ARGNO3.ARGNOSG.future
229,გვეძინება,ɡ v ɛ d͡z i n ɛ b a,V,sdzinavs,ARGNO1.ARGNOPL.future
230,გეძინებათ,ɡ ɛ d͡z i n ɛ b a tʰ,V,sdzinavs,ARGNO2.ARGNOPL.future
231,ეძინებათ,ɛ d͡z i n ɛ b a tʰ,V,sdzinavs,ARGNO3.ARGNOPL.future
232,მეძინებოდა,m ɛ d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO1.ARGNOSG.conditional
233,გეძინებოდა,ɡ ɛ d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO2.ARGNOSG.conditional
234,ეძინებოდა,ɛ d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO3.ARGNOSG.conditional
235,გვეძინებოდა,ɡ v ɛ d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO1.ARGNOPL.conditional
236,გეძინებოდათ,ɡ ɛ d͡z i n ɛ b ɔ d a tʰ,V,sdzinavs,ARGNO2.ARGNOPL.conditional
237,ეძინებოდათ,ɛ d͡z i n ɛ b ɔ d a tʰ,V,sdzinavs,ARGNO3.ARGNOPL.conditional
238,მეძინებოდეს,m ɛ d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO1.ARGNOSG.future-subjunctive
239,გეძინებოდეს,ɡ ɛ d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO2.ARGNOSG.future-subjunctive
240,ეძინებოდეს,ɛ d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO3.ARGNOSG.future-subjunctive
241,გვეძინებოდეს,ɡ v ɛ d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO1.ARGNOPL.future-subjunctive
242,გეძინებოდეთ,ɡ ɛ d͡z i n ɛ b ɔ d ɛ tʰ,V,sdzinavs,ARGNO2.ARGNOPL.future-subjunctive
243,ეძინებოდეთ,ɛ d͡z i n ɛ b ɔ d ɛ tʰ,V,sdzinavs,ARGNO3.ARGNOPL.future-subjunctive
244,მეძინა,m ɛ d͡z i n a,V,sdzinavs,ARGNO1.ARGNOSG.imperfect
245,გეძინა,ɡ ɛ d͡z i n a,V,sdzinavs,ARGNO2.ARGNOSG.imperfect
246,ეძინა,ɛ d͡z i n a,V,sdzinavs,ARGNO3.ARGNOSG.imperfect
247,გვეძინა,ɡ v ɛ d͡z i n a,V,sdzinavs,ARGNO1.ARGNOPL.imperfect
248,გეძინათ,ɡ ɛ d͡z i n a tʰ,V,sdzinavs,ARGNO2.ARGNOPL.imperfect
249,ეძინათ,ɛ d͡z i n a tʰ,V,sdzinavs,ARGNO3.ARGNOPL.imperfect
250,მეძინოს,m ɛ d͡z i n ɔ s,V,sdzinavs,ARGNO1.ARGNOSG.present-subjunctive
251,გეძინოს,ɡ ɛ d͡z i n ɔ s,V,sdzinavs,ARGNO2.ARGNOSG.present-subjunctive
252,ეძინოს,ɛ d͡z i n ɔ s,V,sdzinavs,ARGNO3.ARGNOSG.present-subjunctive
253,გვეძინოს,ɡ v ɛ d͡z i n ɔ s,V,sdzinavs,ARGNO1.ARGNOPL.present-subjunctive
254,გეძინოთ,ɡ ɛ d͡z i n ɔ tʰ,V,sdzinavs,ARGNO2.ARGNOPL.present-subjunctive
255,ეძინოთ,ɛ d͡z i n ɔ tʰ,V,sdzinavs,ARGNO3.ARGNOPL.present-subjunctive
256,მძინებია,m d͡z i n ɛ b i a,V,sdzinavs,ARGNO1.ARGNOSG.present-perfect
257,გძინებია,ɡ d͡z i n ɛ b i a,V,sdzinavs,ARGNO2.ARGNOSG.present-perfect
258,სძინებია,s d͡z i n ɛ b i a,V,sdzinavs,ARGNO3.ARGNOSG.present-perfect
259,გვძინებია,ɡ v d͡z i n ɛ b i a,V,sdzinavs,ARGNO1.ARGNOPL.present-perfect
260,გძინებიათ,ɡ d͡z i n ɛ b i a tʰ,V,sdzinavs,ARGNO2.ARGNOPL.present-perfect
261,სძინებიათ,s d͡z i n ɛ b i a tʰ,V,sdzinavs,ARGNO3.ARGNOPL.present-perfect
262,მძინებოდა,m d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO1.ARGNOSG.pluperfect
263,გძინებოდა,ɡ d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO2.ARGNOSG.pluperfect
264,სძინებოდა,s d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO3.ARGNOSG.pluperfect
265,გვძინებოდა,ɡ v d͡z i n ɛ b ɔ d a,V,sdzinavs,ARGNO1.ARGNOPL.pluperfect
266,გძინებოდათ,ɡ d͡z i n ɛ b ɔ d a tʰ,V,sdzinavs,ARGNO2.ARGNOPL.pluperfect
267,სძინებოდათ,s d͡z i n ɛ b ɔ d a tʰ,V,sdzinavs,ARGNO3.ARGNOPL.pluperfect
268,მძინებოდეს,m d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO1.ARGNOSG.perfect-subjunctive
269,გძინებოდეს,ɡ d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO2.ARGNOSG.perfect-subjunctive
270,სძინებოდეს,s d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO3.ARGNOSG.perfect-subjunctive
271,გვძინებოდეს,ɡ v d͡z i n ɛ b ɔ d ɛ s,V,sdzinavs,ARGNO1.ARGNOPL.perfect-subjunctive
272,გძინებოდეთ,ɡ d͡z i n ɛ b ɔ d ɛ tʰ,V,sdzinavs,ARGNO2.ARGNOPL.perfect-subjunctive
273,სძინებოდეთ,s d͡z i n ɛ b ɔ d ɛ tʰ,V,sdzinavs,ARGNO3.ARGNOPL.perfect-subjunctive
274,ძილი,d͡z i l i,V,sdzinavs,masdar-imperfective
275,ვიბადები,v i b a d ɛ b i,V,ibadeba,ARGNO1.ARGNOSG.present-indicative
276,იბადები,i b a d ɛ b i,V,ibadeba,ARGNO2.ARGNOSG.present-indicative
277,იბადება,i b a d ɛ b a,V,ibadeba,ARGNO3.ARGNOSG.present-indicative
278,ვიბადებით,v i b a d ɛ b i tʰ,V,ibadeba,ARGNO1.ARGNOPL.present-indicative
279,იბადებით,i b a d ɛ b i tʰ,V,ibadeba,ARGNO2.ARGNOPL.present-indicative
280,იბადებიან,i b a d ɛ b i a n,V,ibadeba,ARGNO3.ARGNOPL.present-indicative
281,ვიბადებოდი,v i b a d ɛ b ɔ d i,V,ibadeba,ARGNO1.ARGNOSG.imperfect
282,იბადებოდი,i b a d ɛ b ɔ d i,V,ibadeba,ARGNO2.ARGNOSG.imperfect
283,იბადებოდა,i b a d ɛ b ɔ d a,V,ibadeba,ARGNO3.ARGNOSG.imperfect
284,ვიბადებოდით,v i b a d ɛ b ɔ d i tʰ,V,ibadeba,ARGNO1.ARGNOPL.imperfect
285,იბადებოდით,i b a d ɛ b ɔ d i tʰ,V,ibadeba,ARGNO2.ARGNOPL.imperfect
286,იბადებოდნენ,i b a d ɛ b ɔ d n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.imperfect
287,ვიბადებოდე,v i b a d ɛ b ɔ d ɛ,V,ibadeba,ARGNO1.ARGNOSG.present-subjunctive
288,იბადებოდე,i b a d ɛ b ɔ d ɛ,V,ibadeba,ARGNO2.ARGNOSG.present-subjunctive
289,იბადებოდეს,i b a d ɛ b ɔ d ɛ s,V,ibadeba,ARGNO3.ARGNOSG.present-subjunctive
290,ვიბადებოდეთ,v i b a d ɛ b ɔ d ɛ tʰ,V,ibadeba,ARGNO1.ARGNOPL.present-subjunctive
291,იბადებოდეთ,i b a d ɛ b ɔ d ɛ tʰ,V,ibadeba,ARGNO2.ARGNOPL.present-subjunctive
292,იბადებოდნენ,i b a d ɛ b ɔ d n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.present-subjunctive
293,დავიბადები,d a v i b a d ɛ b i,V,ibadeba,ARGNO1.ARGNOSG.future
294,დაიბადები,d a i b a d ɛ b i,V,ibadeba,ARGNO2.ARGNOSG.future
295,დაიბადება,d a i b a d ɛ b a,V,ibadeba,ARGNO3.ARGNOSG.future
296,დავიბადებით,d a v i b a d ɛ b i tʰ,V,ibadeba,ARGNO1.ARGNOPL.future
297,დაიბადებით,d a i b a d ɛ b i tʰ,V,ibadeba,ARGNO2.ARGNOPL.future
298,დაიბადებიან,d a i b a d ɛ b i a n,V,ibadeba,ARGNO3.ARGNOPL.future
299,დავიბადებოდი,d a v i b a d ɛ b ɔ d i,V,ibadeba,ARGNO1.ARGNOSG.conditional
300,დაიბადებოდი,d a i b a d ɛ b ɔ d i,V,ibadeba,ARGNO2.ARGNOSG.conditional
301,დაიბადებოდა,d a i b a d ɛ b ɔ d a,V,ibadeba,ARGNO3.ARGNOSG.conditional
302,დავიბადებოდით,d a v i b a d ɛ b ɔ d i tʰ,V,ibadeba,ARGNO1.ARGNOPL.conditional
303,დაიბადებოდით,d a i b a d ɛ b ɔ d i tʰ,V,ibadeba,ARGNO2.ARGNOPL.conditional
304,დაიბადებოდნენ,d a i b a d ɛ b ɔ d n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.conditional
305,დავიბადებოდე,d a v i b a d ɛ b ɔ d ɛ,V,ibadeba,ARGNO1.ARGNOSG.future-subjunctive
306,დაიბადებოდე,d a i b a d ɛ b ɔ d ɛ,V,ibadeba,ARGNO2.ARGNOSG.future-subjunctive
307,დაიბადებოდეს,d a i b a d ɛ b ɔ d ɛ s,V,ibadeba,ARGNO3.ARGNOSG.future-subjunctive
308,დავიბადებოდეთ,d a v i b a d ɛ b ɔ d ɛ tʰ,V,ibadeba,ARGNO1.ARGNOPL.future-subjunctive
309,დაიბადებოდეთ,d a i b a d ɛ b ɔ d ɛ tʰ,V,ibadeba,ARGNO2.ARGNOPL.future-subjunctive
310,დაიბადებოდნენ,d a i b a d ɛ b ɔ d n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.future-subjunctive
311,დავიბადე,d a v i b a d ɛ,V,ibadeba,ARGNO1.ARGNOSG.aorist
312,დაიბადე,d a i b a d ɛ,V,ibadeba,ARGNO2.ARGNOSG.aorist
313,დაიბადა,d a i b a d a,V,ibadeba,ARGNO3.ARGNOSG.aorist
314,დავიბადეთ,d a v i b a d ɛ tʰ,V,ibadeba,ARGNO1.ARGNOPL.aorist
315,დაიბადეთ,d a i b a d ɛ tʰ,V,ibadeba,ARGNO2.ARGNOPL.aorist
316,დაიბადნენ,d a i b a d n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.aorist
317,დაიბადე,d a i b a d ɛ,V,ibadeba,ARGNO2.ARGNOSG.imperative
318,დაიბადეთ,d a i b a d ɛ tʰ,V,ibadeba,ARGNO2.ARGNOPL.imperative
319,დავიბადო,d a v i b a d ɔ,V,ibadeba,ARGNO1.ARGNOSG.optative
320,დაიბადო,d a i b a d ɔ,V,ibadeba,ARGNO2.ARGNOSG.optative
321,დაიბადოს,d a i b a d ɔ s,V,ibadeba,ARGNO3.ARGNOSG.optative
322,დავიბადოთ,d a v i b a d ɔ tʰ,V,ibadeba,ARGNO1.ARGNOPL.optative
323,დაიბადოთ,d a i b a d ɔ tʰ,V,ibadeba,ARGNO2.ARGNOPL.optative
324,დაიბადონ,d a i b a d ɔ n,V,ibadeba,ARGNO3.ARGNOPL.optative
325,დავიბადოთ,d a v i b a d ɔ tʰ,V,ibadeba,ARGNO1.ARGNOPL.imperative
326,დაიბადოს,d a i b a d ɔ s,V,ibadeba,ARGNO3.ARGNOSG.imperative
327,დაიბადონ,d a i b a d ɔ n,V,ibadeba,ARGNO3.ARGNOPL.imperative
328,დავბადებულვარ,d a v b a d ɛ b u l v a r,V,ibadeba,ARGNO1.ARGNOSG.present-perfect
329,დაბადებულხარ,d a b a d ɛ b u l x a r,V,ibadeba,ARGNO2.ARGNOSG.present-perfect
330,დაბადებულა,d a b a d ɛ b u l a,V,ibadeba,ARGNO3.ARGNOSG.present-perfect
331,დავბადებულვართ,d a v b a d ɛ b u l v a r tʰ,V,ibadeba,ARGNO1.ARGNOPL.present-perfect
332,დაბადებულხართ,d a b a d ɛ b u l x a r tʰ,V,ibadeba,ARGNO2.ARGNOPL.present-perfect
333,დაბადებულან,d a b a d ɛ b u l a n,V,ibadeba,ARGNO3.ARGNOPL.present-perfect
334,დავბადებულიყავი,d a v b a d ɛ b u l i qʼ a v i,V,ibadeba,ARGNO1.ARGNOSG.pluperfect
335,დაბადებულიყავი,d a b a d ɛ b u l i qʼ a v i,V,ibadeba,ARGNO2.ARGNOSG.pluperfect
336,დაბადებულიყო,d a b a d ɛ b u l i qʼ ɔ,V,ibadeba,ARGNO3.ARGNOSG.pluperfect
337,დავბადებულიყავით,d a v b a d ɛ b u l i qʼ a v i tʰ,V,ibadeba,ARGNO1.ARGNOPL.pluperfect
338,დაბადებულიყავით,d a b a d ɛ b u l i qʼ a v i tʰ,V,ibadeba,ARGNO2.ARGNOPL.pluperfect
339,დაბადებულიყვნენ,d a b a d ɛ b u l i qʼ v n ɛ n,V,ibadeba,ARGNO3.ARGNOPL.pluperfect
340,დავბადებულიყო,d a v b a d ɛ b u l i qʼ ɔ,V,ibadeba,ARGNO1.ARGNOSG.perfect-subjunctive
341,დაბადებულიყო,d a b a d ɛ b u l i qʼ ɔ,V,ibadeba,ARGNO2.ARGNOSG.perfect-subjunctive
342,დაბადებულიყოს,d a b a d ɛ b u l i qʼ ɔ s,V,ibadeba,ARGNO3.ARGNOSG.perfect-subjunctive
343,დავბადებულიყოთ,d a v b a d ɛ b u l i qʼ ɔ tʰ,V,ibadeba,ARGNO1.ARGNOPL.perfect-subjunctive
344,დაბადებულიყოთ,d a b a d ɛ b u l i qʼ ɔ tʰ,V,ibadeba,ARGNO2.ARGNOPL.perfect-subjunctive
345,დაბადებულიყონ,d a b a d ɛ b u l i qʼ ɔ n,V,ibadeba,ARGNO3.ARGNOPL.perfect-subjunctive
346,დაბადება,d a b a d ɛ b a,V,ibadeba,masdar-perfect
347,ვშენდები,v ʃ ɛ n d ɛ b i,V,shendeba,ARGNO1.ARGNOSG.present-indicative
348,შენდები,ʃ ɛ n d ɛ b i,V,shendeba,ARGNO2.ARGNOSG.present-indicative
349,შენდება,ʃ ɛ n d ɛ b a,V,shendeba,ARGNO3.ARGNOSG.present-indicative
350,ვშენდებით,v ʃ ɛ n d ɛ b i tʰ,V,shendeba,ARGNO1.ARGNOPL.present-indicative
351,შენდებით,ʃ ɛ n d ɛ b i tʰ,V,shendeba,ARGNO2.ARGNOPL.present-indicative
352,შენდებიან,ʃ ɛ n d ɛ b i a n,V,shendeba,ARGNO3.ARGNOPL.present-indicative
353,ვშენდებოდი,v ʃ ɛ n d ɛ b ɔ d i,V,shendeba,ARGNO1.ARGNOSG.imperfect
354,შენდებოდი,ʃ ɛ n d ɛ b ɔ d i,V,shendeba,ARGNO2.ARGNOSG.imperfect
355,შენდებოდა,ʃ ɛ n d ɛ b ɔ d a,V,shendeba,ARGNO3.ARGNOSG.imperfect
356,ვშენდებოდით,v ʃ ɛ n d ɛ b ɔ d i tʰ,V,shendeba,ARGNO1.ARGNOPL.imperfect
357,შენდებოდით,ʃ ɛ n d ɛ b ɔ d i tʰ,V,shendeba,ARGNO2.ARGNOPL.imperfect
358,შენდებოდნენ,ʃ ɛ n d ɛ b ɔ d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.imperfect
359,ვშენდებოდე,v ʃ ɛ n d ɛ b ɔ d ɛ,V,shendeba,ARGNO1.ARGNOSG.present-subjunctive
360,შენდებოდე,ʃ ɛ n d ɛ b ɔ d ɛ,V,shendeba,ARGNO2.ARGNOSG.present-subjunctive
361,შენდებოდეს,ʃ ɛ n d ɛ b ɔ d ɛ s,V,shendeba,ARGNO3.ARGNOSG.present-subjunctive
362,ვშენდებოდეთ,v ʃ ɛ n d ɛ b ɔ d ɛ tʰ,V,shendeba,ARGNO1.ARGNOPL.present-subjunctive
363,შენდებოდეთ,ʃ ɛ n d ɛ b ɔ d ɛ tʰ,V,shendeba,ARGNO2.ARGNOPL.present-subjunctive
364,შენდებოდნენ,ʃ ɛ n d ɛ b ɔ d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.present-subjunctive
365,ავშენდები,a v ʃ ɛ n d ɛ b i,V,shendeba,ARGNO1.ARGNOSG.future
366,აშენდები,a ʃ ɛ n d ɛ b i,V,shendeba,ARGNO2.ARGNOSG.future
367,აშენდება,a ʃ ɛ n d ɛ b a,V,shendeba,ARGNO3.ARGNOSG.future
368,ავშენდებით,a v ʃ ɛ n d ɛ b i tʰ,V,shendeba,ARGNO1.ARGNOPL.future
369,აშენდებით,a ʃ ɛ n d ɛ b i tʰ,V,shendeba,ARGNO2.ARGNOPL.future
370,აშენდებიან,a ʃ ɛ n d ɛ b i a n,V,shendeba,ARGNO3.ARGNOPL.future
371,ავშენდებოდი,a v ʃ ɛ n d ɛ b ɔ d i,V,shendeba,ARGNO1.ARGNOSG.conditional
372,აშენდებოდი,a ʃ ɛ n d ɛ b ɔ d i,V,shendeba,ARGNO2.ARGNOSG.conditional
373,აშენდებოდა,a ʃ ɛ n d ɛ b ɔ d a,V,shendeba,ARGNO3.ARGNOSG.conditional
374,ავშენდებოდით,a v ʃ ɛ n d ɛ b ɔ d i tʰ,V,shendeba,ARGNO1.ARGNOPL.conditional
375,აშენდებოდით,a ʃ ɛ n d ɛ b ɔ d i tʰ,V,shendeba,ARGNO2.ARGNOPL.conditional
376,აშენდებოდნენ,a ʃ ɛ n d ɛ b ɔ d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.conditional
377,ავშენდებოდე,a v ʃ ɛ n d ɛ b ɔ d ɛ,V,shendeba,ARGNO1.ARGNOSG.future-subjunctive
378,აშენდებოდე,a ʃ ɛ n d ɛ b ɔ d ɛ,V,shendeba,ARGNO2.ARGNOSG.future-subjunctive
379,აშენდებოდეს,a ʃ ɛ n d ɛ b ɔ d ɛ s,V,shendeba,ARGNO3.ARGNOSG.future-subjunctive
380,ავშენდებოდეთ,a v ʃ ɛ n d ɛ b ɔ d ɛ tʰ,V,shendeba,ARGNO1.ARGNOPL.future-subjunctive
381,აშენდებოდეთ,a ʃ ɛ n d ɛ b ɔ d ɛ tʰ,V,shendeba,ARGNO2.ARGNOPL.future-subjunctive
382,აშენდებოდნენ,a ʃ ɛ n d ɛ b ɔ d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.future-subjunctive
383,ავშენდი,a v ʃ ɛ n d i,V,shendeba,ARGNO1.ARGNOSG.aorist
384,აშენდი,a ʃ ɛ n d i,V,shendeba,ARGNO2.ARGNOSG.aorist
385,აშენდა,a ʃ ɛ n d a,V,shendeba,ARGNO3.ARGNOSG.aorist
386,ავშენდით,a v ʃ ɛ n d i tʰ,V,shendeba,ARGNO1.ARGNOPL.aorist
387,აშენდით,a ʃ ɛ n d i tʰ,V,shendeba,ARGNO2.ARGNOPL.aorist
388,აშენდნენ,a ʃ ɛ n d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.aorist
389,აშენდი,a ʃ ɛ n d i,V,shendeba,ARGNO2.ARGNOSG.imperative
390,აშენდით,a ʃ ɛ n d i tʰ,V,shendeba,ARGNO2.ARGNOPL.imperative
391,ავშენდე,a v ʃ ɛ n d ɛ,V,shendeba,ARGNO1.ARGNOSG.optative
392,აშენდე,a ʃ ɛ n d ɛ,V,shendeba,ARGNO2.ARGNOSG.optative
393,აშენდეს,a ʃ ɛ n d ɛ s,V,shendeba,ARGNO3.ARGNOSG.optative
394,ავშენდეთ,a v ʃ ɛ n d ɛ tʰ,V,shendeba,ARGNO1.ARGNOPL.optative
395,აშენდეთ,a ʃ ɛ n d ɛ tʰ,V,shendeba,ARGNO2.ARGNOPL.optative
396,აშენდნენ,a ʃ ɛ n d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.optative
397,ავშენდეთ,a v ʃ ɛ n d ɛ tʰ,V,shendeba,ARGNO1.ARGNOPL.imperative
398,აშენდეს,a ʃ ɛ n d ɛ s,V,shendeba,ARGNO3.ARGNOSG.imperative
399,აშენდნენ,a ʃ ɛ n d n ɛ n,V,shendeba,ARGNO3.ARGNOPL.imperative
400,ავშენებულვარ,a v ʃ ɛ n ɛ b u l v a r,V,shendeba,ARGNO1.ARGNOSG.present-perfect
401,აშენებულხარ,a ʃ ɛ n ɛ b u l x a r,V,shendeba,ARGNO2.ARGNOSG.present-perfect
402,აშენებულა,a ʃ ɛ n ɛ b u l a,V,shendeba,ARGNO3.ARGNOSG.present-perfect
403,ავშენებულვართ,a v ʃ ɛ n ɛ b u l v a r tʰ,V,shendeba,ARGNO1.ARGNOPL.present-perfect
404,აშენებულხართ,a ʃ ɛ n ɛ b u l x a r tʰ,V,shendeba,ARGNO2.ARGNOPL.present-perfect
405,აშენებულან,a ʃ ɛ n ɛ b u l a n,V,shendeba,ARGNO3.ARGNOPL.present-perfect
406,ავშენებულიყავი,a v ʃ ɛ n ɛ b u l i qʼ a v i,V,shendeba,ARGNO1.ARGNOSG.pluperfect
407,აშენებულიყავი,a ʃ ɛ n ɛ b u l i qʼ a v i,V,shendeba,ARGNO2.ARGNOSG.pluperfect
408,აშენებულიყო,a ʃ ɛ n ɛ b u l i qʼ ɔ,V,shendeba,ARGNO3.ARGNOSG.pluperfect
409,ავშენებულიყავით,a v ʃ ɛ n ɛ b u l i qʼ a v i tʰ,V,shendeba,ARGNO1.ARGNOPL.pluperfect
410,აშენებულიყავით,a ʃ ɛ n ɛ b u l i qʼ a v i tʰ,V,shendeba,ARGNO2.ARGNOPL.pluperfect
411,აშენებულიყვნენ,a ʃ ɛ n ɛ b u l i qʼ v n ɛ n,V,shendeba,ARGNO3.ARGNOPL.pluperfect
412,ავშენებულიყო,a v ʃ ɛ n ɛ b u l i qʼ ɔ,V,shendeba,ARGNO1.ARGNOSG.perfect-subjunctive
413,აშენებულიყო,a ʃ ɛ n ɛ b u l i qʼ ɔ,V,shendeba,ARGNO2.ARGNOSG.perfect-subjunctive
414,აშენებულიყოს,a ʃ ɛ n ɛ b u l i qʼ ɔ s,V,shendeba,ARGNO3.ARGNOSG.perfect-subjunctive
415,ავშენებულიყოთ,a v ʃ ɛ n ɛ b u l i qʼ ɔ tʰ,V,shendeba,ARGNO1.ARGNOPL.perfect-subjunctive
416,აშენებულიყოთ,a ʃ ɛ n ɛ b u l i qʼ ɔ tʰ,V,shendeba,ARGNO2.ARGNOPL.perfect-subjunctive
417,აშენებულიყონ,a ʃ ɛ n ɛ b u l i qʼ ɔ n,V,shendeba,ARGNO3.ARGNOPL.perfect-subjunctive
418,აშენება,a ʃ ɛ n ɛ b a,V,shendeba,masdar-perfect
419,ვიწმინდები,v i t͡sʼ m i n d ɛ b i,V,itsʼmindeba,ARGNO1.ARGNOSG.present-indicative
420,იწმინდები,i t͡sʼ m i n d ɛ b i,V,itsʼmindeba,ARGNO2.ARGNOSG.present-indicative
421,იწმინდება,i t͡sʼ m i n d ɛ b a,V,itsʼmindeba,ARGNO3.ARGNOSG.present-indicative
422,ვიწმინდებით,v i t͡sʼ m i n d ɛ b i tʰ,V,itsʼmindeba,ARGNO1.ARGNOPL.present-indicative
423,იწმინდებით,i t͡sʼ m i n d ɛ b i tʰ,V,itsʼmindeba,ARGNO2.ARGNOPL.present-indicative
424,იწმინდებიან,i t͡sʼ m i n d ɛ b i a n,V,itsʼmindeba,ARGNO3.ARGNOPL.present-indicative
425,ვიწმინდებოდი,v i t͡sʼ m i n d ɛ b ɔ d i,V,itsʼmindeba,ARGNO1.ARGNOSG.imperfect
426,იწმინდებოდი,i t͡sʼ m i n d ɛ b ɔ d i,V,itsʼmindeba,ARGNO2.ARGNOSG.imperfect
427,იწმინდებოდა,i t͡sʼ m i n d ɛ b ɔ d a,V,itsʼmindeba,ARGNO3.ARGNOSG.imperfect
428,ვიწმინდებოდით,v i t͡sʼ m i n d ɛ b ɔ d i tʰ,V,itsʼmindeba,ARGNO1.ARGNOPL.imperfect
429,იწმინდებოდით,i t͡sʼ m i n d ɛ b ɔ d i tʰ,V,itsʼmindeba,ARGNO2.ARGNOPL.imperfect
430,იწმინდებოდნენ,i t͡sʼ m i n d ɛ b ɔ d n ɛ n,V,itsʼmindeba,ARGNO3.ARGNOPL.imperfect
431,ვიწმინდებოდე,v i t͡sʼ m i n d ɛ b ɔ d ɛ,V,itsʼmindeba,ARGNO1.ARGNOSG.present-subjunctive
432,იწმინდებოდე,i t͡sʼ m i n d ɛ b ɔ d ɛ,V,itsʼmindeba,ARGNO2.ARGNOSG.present-subjunctive
433,იწმინდებოდეს,i t͡sʼ m i n d ɛ b ɔ d ɛ s,V,itsʼmindeba,ARGNO3.ARGNOSG.present-subjunctive
434,ვიწმინდებოდეთ,v i t͡sʼ m i n d ɛ b ɔ d ɛ tʰ,V,itsʼmindeba,ARGNO1.ARGNOPL.present-subjunctive
435,იწმინდებოდეთ,i t͡sʼ m i n d ɛ b ɔ d ɛ tʰ,V,itsʼmindeba,ARGNO2.ARGNOPL.present-subjunctive
436,იწმინდებოდნენ,i t͡sʼ m i n d ɛ b ɔ d n ɛ n,V,itsʼmindeba,ARGNO3.ARGNOPL.present-subjunctive
437,გავიწმინდები,ɡ a v i t͡sʼ m i n d ɛ b i,V,itsʼmindeba,ARGNO1.ARGNOSG.future
